what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1351870184544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1351870184840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1351870184984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1351870185344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1351870207210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1351870215789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351870216186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351870219862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351870220680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351870246100
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1351870247938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351870259185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351870261361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351870278336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351870283234
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1351870283268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351870286509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351870301065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351870302194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351870351218
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351870353042
activated,editor,com.android.ide.eclipse.adt,20.0.2.v201207191942-407447,"com.android.ide.eclipse.editors.CommonXmlEditor",1351870354872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351870369700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351870405491
