what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1351868111391
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1351868112646
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351868115919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351868115928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351868131589
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1351868133092
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351868136837
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1351868136853
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351868147351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351868156190
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1351868159381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351868164029
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1351868164145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351868164174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351868164367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351868165601
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351868167981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351868171382
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1351868177319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351868177407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351868178659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351868180487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351868257153
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351868267202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351868284963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351868290303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351868293452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351868312862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351868317790
